Frequency,Channel A,"BandPass(A,20e6,40e6)"
(MHz),(dBu),(dBu)

20.13206482,-97.35714000,NaN
20.13683319,-97.18302000,NaN
20.14160156,-97.27335000,NaN
20.14636993,-97.23096000,NaN
20.15113831,-97.14758000,NaN
20.15590668,-97.07136000,NaN
20.16067505,-97.20268000,NaN
20.16544342,-97.26978000,NaN
20.17021179,-97.42928000,NaN
20.17498016,-97.37429000,NaN
20.17974854,-97.20452000,NaN
20.18451691,-97.10855000,NaN
20.18928528,-97.31244000,NaN
20.19405365,-97.24294000,NaN
20.19882202,-97.18793000,NaN
20.20359039,-97.19091000,NaN
20.20835876,-97.11642000,NaN
20.21312714,-97.35397000,NaN
20.21789551,-97.38056000,NaN
20.22266388,-97.18910000,NaN
20.22743225,-97.25034000,NaN
20.23220062,-97.01450000,NaN
20.23696899,-97.15295000,NaN
20.24173737,-97.22301000,NaN
20.24650574,-97.16368000,NaN
20.25127411,-96.95326000,NaN
20.25604248,-97.13797000,NaN
20.26081085,-97.37562000,NaN
20.26557922,-97.21677000,NaN
20.27034760,-97.31310000,NaN
20.27511597,-97.40164000,NaN
20.27988434,-97.32975000,NaN
20.28465271,-97.01514000,NaN
20.28942108,-97.20782000,NaN
20.29418945,-97.01067000,NaN
20.29895782,-96.90769000,NaN
20.30372620,-97.04590000,NaN
20.30849457,-97.12737000,NaN
20.31326294,-97.01184000,NaN
20.31803131,-97.24720000,NaN
20.32279968,-97.19317000,NaN
20.32756805,-97.18666000,NaN
20.33233643,-97.28162000,NaN
20.33710480,-97.17703000,NaN
20.34187317,-97.09406000,NaN
20.34664154,-97.20177000,NaN
20.35140991,-97.03300000,NaN
20.35617828,-97.15920000,NaN
20.36094666,-97.32230000,NaN
20.36571503,-97.11245000,NaN
20.37048340,-97.28757000,NaN
20.37525177,-96.90575000,NaN
20.38002014,-97.11034000,NaN
20.38478851,-97.26886000,NaN
20.38955688,-97.04269000,NaN
20.39432526,-96.95554000,NaN
20.39909363,-96.95717000,NaN
20.40386200,-97.08813000,NaN
20.40863037,-97.16605000,NaN
20.41339874,-97.23577000,NaN
20.41816711,-97.06929000,NaN
20.42293549,-97.02257000,NaN
20.42770386,-97.06226000,NaN
20.43247223,-97.07185000,NaN
20.43724060,-96.70257000,NaN
20.44200897,-97.17222000,NaN
20.44677734,-97.32791000,NaN
20.45154572,-97.14851000,NaN
20.45631409,-97.18553000,NaN
20.46108246,-97.22819000,NaN
20.46585083,-96.91679000,NaN
20.47061920,-96.91821000,NaN
20.47538757,-97.03539000,NaN
20.48015594,-97.12652000,NaN
20.48492432,-97.38496000,NaN
20.48969269,-97.36204000,NaN
20.49446106,-97.14826000,NaN
20.49922943,-96.93532000,NaN
20.50399780,-97.05183000,NaN
20.50876617,-97.16291000,NaN
20.51353455,-97.24200000,NaN
20.51830292,-96.95879000,NaN
20.52307129,-96.91204000,NaN
20.52783966,-96.96294000,NaN
20.53260803,-97.09111000,NaN
20.53737640,-97.25396000,NaN
20.54214478,-97.18287000,NaN
20.54691315,-96.91866000,NaN
20.55168152,-96.87029000,NaN
20.55644989,-96.97393000,NaN
20.56121826,-97.24163000,NaN
20.56598663,-96.96822000,NaN
20.57075500,-96.87947000,NaN
20.57552338,-96.91023000,NaN
20.58029175,-97.09518000,NaN
20.58506012,-97.27946000,NaN
20.58982849,-97.17736000,NaN
20.59459686,-97.19619000,NaN
20.59936523,-97.15402000,NaN
20.60413361,-97.14690000,NaN
20.60890198,-97.01891000,NaN
20.61367035,-97.18938000,NaN
20.61843872,-97.19164000,NaN
20.62320709,-97.17911000,NaN
20.62797546,-96.99478000,NaN
20.63274384,-96.98466000,NaN
20.63751221,-96.86105000,NaN
20.64228058,-97.18743000,NaN
20.64704895,-97.06911000,NaN
20.65181732,-97.17689000,NaN
20.65658569,-97.04616000,NaN
20.66135406,-96.99200000,NaN
20.66612244,-96.91753000,NaN
20.67089081,-97.15194000,NaN
20.67565918,-97.02624000,NaN
20.68042755,-97.12481000,NaN
20.68519592,-97.17681000,NaN
20.68996429,-97.11508000,NaN
20.69473267,-97.00051000,NaN
20.69950104,-97.19513000,NaN
20.70426941,-97.06094000,NaN
20.70903778,-97.10244000,NaN
20.71380615,-97.23467000,NaN
20.71857452,-97.30024000,NaN
20.72334290,-97.19635000,NaN
20.72811127,-97.00314000,NaN
20.73287964,-97.04578000,NaN
20.73764801,-97.16126000,NaN
20.74241638,-96.90656000,NaN
20.74718475,-96.83689000,NaN
20.75195313,-96.98850000,NaN
20.75672150,-96.67942000,NaN
20.76148987,-96.87692000,NaN
20.76625824,-97.16830000,NaN
20.77102661,-97.10869000,NaN
20.77579498,-97.08470000,NaN
20.78056335,-97.11367000,NaN
20.78533173,-96.80136000,NaN
20.79010010,-96.95249000,NaN
20.79486847,-97.19808000,NaN
20.79963684,-97.15592000,NaN
20.80440521,-97.04432000,NaN
20.80917358,-96.82092000,NaN
20.81394196,-97.14588000,NaN
20.81871033,-96.99164000,NaN
20.82347870,-97.08145000,NaN
20.82824707,-97.05502000,NaN
20.83301544,-96.89365000,NaN
20.83778381,-96.80775000,NaN
20.84255219,-97.05328000,NaN
20.84732056,-97.09062000,NaN
20.85208893,-97.17035000,NaN
20.85685730,-96.96373000,NaN
20.86162567,-96.97660000,NaN
20.86639404,-96.91900000,NaN
20.87116241,-96.68710000,NaN
20.87593079,-96.85277000,NaN
20.88069916,-97.02388000,NaN
20.88546753,-97.09209000,NaN
20.89023590,-97.11625000,NaN
20.89500427,-97.23281000,NaN
20.89977264,-97.12293000,NaN
20.90454102,-97.01214000,NaN
20.90930939,-96.83926000,NaN
20.91407776,-96.89322000,NaN
20.91884613,-96.97624000,NaN
20.92361450,-97.05040000,NaN
20.92838287,-97.12503000,NaN
20.93315125,-97.29738000,NaN
20.93791962,-96.99290000,NaN
20.94268799,-96.93427000,NaN
20.94745636,-97.18531000,NaN
20.95222473,-97.01048000,NaN
20.95699310,-96.96712000,NaN
20.96176147,-96.85305000,NaN
20.96652985,-96.81428000,NaN
20.97129822,-96.77856000,NaN
20.97606659,-96.90455000,NaN
20.98083496,-96.97024000,NaN
20.98560333,-96.95730000,NaN
20.99037170,-97.09630000,NaN
20.99514008,-97.14989000,NaN
20.99990845,-97.16593000,NaN
21.00467682,-97.15530000,NaN
21.00944519,-96.98951000,NaN
21.01421356,-96.89952000,NaN
21.01898193,-96.92640000,NaN
21.02375031,-96.92369000,NaN
21.02851868,-97.02231000,NaN
21.03328705,-97.12446000,NaN
21.03805542,-96.91278000,NaN
21.04282379,-96.72369000,NaN
21.04759216,-96.81131000,NaN
21.05236053,-96.81516000,NaN
21.05712891,-97.11137000,NaN
21.06189728,-97.03658000,NaN
21.06666565,-97.03497000,NaN
21.07143402,-96.94383000,NaN
21.07620239,-97.05004000,NaN
21.08097076,-97.04101000,NaN
21.08573914,-97.02297000,NaN
21.09050751,-96.86077000,NaN
21.09527588,-96.86187000,NaN
21.10004425,-97.04558000,NaN
21.10481262,-96.91159000,NaN
21.10958099,-96.75562000,NaN
21.11434937,-96.76170000,NaN
21.11911774,-96.73039000,NaN
21.12388611,-96.79002000,NaN
21.12865448,-96.80085000,NaN
21.13342285,-96.87505000,NaN
21.13819122,-96.87810000,NaN
21.14295959,-96.87881000,NaN
21.14772797,-97.04320000,NaN
21.15249634,-96.79647000,NaN
21.15726471,-96.82008000,NaN
21.16203308,-96.85829000,NaN
21.16680145,-96.83115000,NaN
21.17156982,-96.95739000,NaN
21.17633820,-96.83633000,NaN
21.18110657,-96.62981000,NaN
21.18587494,-96.58464000,NaN
21.19064331,-96.69389000,NaN
21.19541168,-96.57030000,NaN
21.20018005,-96.58639000,NaN
21.20494843,-96.89880000,NaN
21.20971680,-96.94116000,NaN
21.21448517,-96.77940000,NaN
21.21925354,-96.72982000,NaN
21.22402191,-96.92641000,NaN
21.22879028,-97.02708000,NaN
21.23355865,-96.88358000,NaN
21.23832703,-96.74540000,NaN
21.24309540,-96.82371000,NaN
21.24786377,-96.93427000,NaN
21.25263214,-96.84605000,NaN
21.25740051,-96.46873000,NaN
21.26216888,-96.72112000,NaN
21.26693726,-96.90003000,NaN
21.27170563,-96.67625000,NaN
21.27647400,-96.60792000,NaN
21.28124237,-96.66197000,NaN
21.28601074,-96.78786000,NaN
21.29077911,-96.79510000,NaN
21.29554749,-96.82208000,NaN
21.30031586,-96.94617000,NaN
21.30508423,-96.79879000,NaN
21.30985260,-96.84040000,NaN
21.31462097,-96.75104000,NaN
21.31938934,-96.80662000,NaN
21.32415771,-96.87935000,NaN
21.32892609,-96.48637000,NaN
21.33369446,-96.51472000,NaN
21.33846283,-97.00352000,NaN
21.34323120,-96.68469000,NaN
21.34799957,-96.67679000,NaN
21.35276794,-96.76613000,NaN
21.35753632,-96.59839000,NaN
21.36230469,-96.80514000,NaN
21.36707306,-96.74464000,NaN
21.37184143,-96.72404000,NaN
21.37660980,-96.63950000,NaN
21.38137817,-96.65139000,NaN
21.38614655,-96.68384000,NaN
21.39091492,-96.94241000,NaN
21.39568329,-97.11644000,NaN
21.40045166,-96.86290000,NaN
21.40522003,-96.56489000,NaN
21.40998840,-96.63640000,NaN
21.41475677,-96.93851000,NaN
21.41952515,-96.65089000,NaN
21.42429352,-96.74338000,NaN
21.42906189,-96.85912000,NaN
21.43383026,-97.01797000,NaN
21.43859863,-96.99951000,NaN
21.44336700,-96.73139000,NaN
21.44813538,-96.57283000,NaN
21.45290375,-96.77782000,NaN
21.45767212,-96.95339000,NaN
21.46244049,-96.85234000,NaN
21.46720886,-96.98566000,NaN
21.47197723,-96.80597000,NaN
21.47674561,-96.61607000,NaN
21.48151398,-96.67389000,NaN
21.48628235,-97.06884000,NaN
21.49105072,-96.70093000,NaN
21.49581909,-96.45658000,NaN
21.50058746,-96.92357000,NaN
21.50535583,-96.88660000,NaN
21.51012421,-96.67781000,NaN
21.51489258,-96.41782000,NaN
21.51966095,-96.54743000,NaN
21.52442932,-96.74557000,NaN
21.52919769,-96.85539000,NaN
21.53396606,-96.74078000,NaN
21.53873444,-96.51688000,NaN
21.54350281,-96.84547000,NaN
21.54827118,-96.77623000,NaN
21.55303955,-96.64814000,NaN
21.55780792,-96.85056000,NaN
21.56257629,-96.83121000,NaN
21.56734467,-96.70872000,NaN
21.57211304,-96.52900000,NaN
21.57688141,-96.74825000,NaN
21.58164978,-96.78756000,NaN
21.58641815,-96.79159000,NaN
21.59118652,-96.52258000,NaN
21.59595490,-96.62344000,NaN
21.60072327,-96.55865000,NaN
21.60549164,-96.64968000,NaN
21.61026001,-96.84241000,NaN
21.61502838,-96.67286000,NaN
21.61979675,-96.67754000,NaN
21.62456512,-96.82767000,NaN
21.62933350,-96.71852000,NaN
21.63410187,-96.67179000,NaN
21.63887024,-96.72654000,NaN
21.64363861,-96.77798000,NaN
21.64840698,-96.78117000,NaN
21.65317535,-96.73277000,NaN
21.65794373,-96.78559000,NaN
21.66271210,-96.88166000,NaN
21.66748047,-97.06748000,NaN
21.67224884,-97.06387000,NaN
21.67701721,-96.78020000,NaN
21.68178558,-96.75824000,NaN
21.68655396,-96.90638000,NaN
21.69132233,-96.90432000,NaN
21.69609070,-96.95805000,NaN
21.70085907,-96.68573000,NaN
21.70562744,-96.47753000,NaN
21.71039581,-96.66144000,NaN
21.71516418,-96.96626000,NaN
21.71993256,-96.74122000,NaN
21.72470093,-96.72684000,NaN
21.72946930,-96.86813000,NaN
21.73423767,-96.80820000,NaN
21.73900604,-96.73244000,NaN
21.74377441,-96.52242000,NaN
21.74854279,-96.56183000,NaN
21.75331116,-96.68915000,NaN
21.75807953,-96.80534000,NaN
21.76284790,-96.66624000,NaN
21.76761627,-96.54620000,NaN
21.77238464,-96.44190000,NaN
21.77715302,-96.47433000,NaN
21.78192139,-96.78033000,NaN
21.78668976,-96.72176000,NaN
21.79145813,-96.60894000,NaN
21.79622650,-96.59100000,NaN
21.80099487,-96.50739000,NaN
21.80576324,-96.44645000,NaN
21.81053162,-96.30452000,NaN
21.81529999,-96.71587000,NaN
21.82006836,-96.84827000,NaN
21.82483673,-96.78263000,NaN
21.82960510,-96.58121000,NaN
21.83437347,-96.66161000,NaN
21.83914185,-96.85249000,NaN
21.84391022,-96.79807000,NaN
21.84867859,-96.75861000,NaN
21.85344696,-96.62336000,NaN
21.85821533,-96.50633000,NaN
21.86298370,-96.70406000,NaN
21.86775208,-96.64529000,NaN
21.87252045,-96.59760000,NaN
21.87728882,-96.70614000,NaN
21.88205719,-96.73337000,NaN
21.88682556,-96.71077000,NaN
21.89159393,-96.71336000,NaN
21.89636230,-96.63696000,NaN
21.90113068,-96.47941000,NaN
21.90589905,-96.62124000,NaN
21.91066742,-96.64195000,NaN
21.91543579,-96.44670000,NaN
21.92020416,-96.40628000,NaN
21.92497253,-96.41470000,NaN
21.92974091,-96.49374000,NaN
21.93450928,-96.59444000,NaN
21.93927765,-96.51136000,NaN
21.94404602,-96.63326000,NaN
21.94881439,-96.62012000,NaN
21.95358276,-96.78494000,NaN
21.95835114,-96.62678000,NaN
21.96311951,-96.50819000,NaN
21.96788788,-96.28031000,NaN
21.97265625,-96.37418000,NaN
21.97742462,-96.73451000,NaN
21.98219299,-96.79360000,NaN
21.98696136,-96.72319000,NaN
21.99172974,-96.78916000,NaN
21.99649811,-96.51659000,NaN
22.00126648,-96.59244000,NaN
22.00603485,-96.55994000,NaN
22.01080322,-96.56862000,NaN
22.01557159,-96.71867000,NaN
22.02033997,-96.54066000,NaN
22.02510834,-96.60323000,NaN
22.02987671,-96.48013000,NaN
22.03464508,-96.73540000,NaN
22.03941345,-96.65239000,NaN
22.04418182,-96.45481000,NaN
22.04895020,-96.37465000,NaN
22.05371857,-96.36201000,NaN
22.05848694,-96.42551000,NaN
22.06325531,-96.48118000,NaN
22.06802368,-96.56103000,NaN
22.07279205,-96.72675000,NaN
22.07756042,-96.84392000,NaN
22.08232880,-96.79567000,NaN
22.08709717,-96.64824000,NaN
22.09186554,-96.41826000,NaN
22.09663391,-96.52659000,NaN
22.10140228,-96.72323000,NaN
22.10617065,-96.58543000,NaN
22.11093903,-96.76963000,NaN
22.11570740,-96.76839000,NaN
22.12047577,-96.65517000,NaN
22.12524414,-96.79295000,NaN
22.13001251,-96.57949000,NaN
22.13478088,-96.34287000,NaN
22.13954926,-96.59956000,NaN
22.14431763,-96.59231000,NaN
22.14908600,-96.53257000,NaN
22.15385437,-96.68151000,NaN
22.15862274,-96.37531000,NaN
22.16339111,-96.49857000,NaN
22.16815948,-96.24061000,NaN
22.17292786,-96.23251000,NaN
22.17769623,-96.32574000,NaN
22.18246460,-96.48522000,NaN
22.18723297,-96.66978000,NaN
22.19200134,-96.68352000,NaN
22.19676971,-96.69725000,NaN
22.20153809,-96.73378000,NaN
22.20630646,-96.87562000,NaN
22.21107483,-96.73359000,NaN
22.21584320,-96.67945000,NaN
22.22061157,-96.66803000,NaN
22.22537994,-96.63229000,NaN
22.23014832,-96.41328000,NaN
22.23491669,-96.23683000,NaN
22.23968506,-96.43121000,NaN
22.24445343,-96.68919000,NaN
22.24922180,-96.54079000,NaN
22.25399017,-96.49818000,NaN
22.25875854,-96.55985000,NaN
22.26352692,-96.62439000,NaN
22.26829529,-96.37699000,NaN
22.27306366,-96.33164000,NaN
22.27783203,-96.30280000,NaN
22.28260040,-96.52808000,NaN
22.28736877,-96.45865000,NaN
22.29213715,-96.46458000,NaN
22.29690552,-96.57849000,NaN
22.30167389,-96.53645000,NaN
22.30644226,-96.55344000,NaN
22.31121063,-96.38569000,NaN
22.31597900,-96.57302000,NaN
22.32074738,-96.57498000,NaN
22.32551575,-96.42708000,NaN
22.33028412,-96.47195000,NaN
22.33505249,-96.53188000,NaN
22.33982086,-96.66045000,NaN
22.34458923,-96.53436000,NaN
22.34935760,-96.39384000,NaN
22.35412598,-96.26365000,NaN
22.35889435,-96.51346000,NaN
22.36366272,-96.53828000,NaN
22.36843109,-96.40670000,NaN
22.37319946,-96.41432000,NaN
22.37796783,-96.65376000,NaN
22.38273621,-96.34347000,NaN
22.38750458,-96.34005000,NaN
22.39227295,-96.47346000,NaN
22.39704132,-96.75392000,NaN
22.40180969,-96.54810000,NaN
22.40657806,-96.39251000,NaN
22.41134644,-96.21493000,NaN
22.41611481,-96.54254000,NaN
22.42088318,-96.45791000,NaN
22.42565155,-96.28479000,NaN
22.43041992,-96.27487000,NaN
22.43518829,-96.62736000,NaN
22.43995667,-96.52868000,NaN
22.44472504,-96.49771000,NaN
22.44949341,-96.49593000,NaN
22.45426178,-96.48578000,NaN
22.45903015,-96.38489000,NaN
22.46379852,-96.48869000,NaN
22.46856689,-96.33289000,NaN
22.47333527,-96.43014000,NaN
22.47810364,-96.42947000,NaN
22.48287201,-96.45489000,NaN
22.48764038,-96.64228000,NaN
22.49240875,-96.56664000,NaN
22.49717712,-96.34901000,NaN
22.50194550,-96.39737000,NaN
22.50671387,-96.46867000,NaN
22.51148224,-96.39832000,NaN
22.51625061,-96.37188000,NaN
22.52101898,-96.18079000,NaN
22.52578735,-96.30410000,NaN
22.53055573,-96.29521000,NaN
22.53532410,-96.17399000,NaN
22.54009247,-96.24213000,NaN
22.54486084,-96.42056000,NaN
22.54962921,-96.60370000,NaN
22.55439758,-96.43767000,NaN
22.55916595,-96.10862000,NaN
22.56393433,-96.12832000,NaN
22.56870270,-96.16724000,NaN
22.57347107,-96.19207000,NaN
22.57823944,-96.60886000,NaN
22.58300781,-96.48461000,NaN
22.58777618,-96.31752000,NaN
22.59254456,-96.16309000,NaN
22.59731293,-96.40050000,NaN
22.60208130,-96.72162000,NaN
22.60684967,-96.64098000,NaN
22.61161804,-96.48277000,NaN
22.61638641,-96.42896000,NaN
22.62115479,-96.58572000,NaN
22.62592316,-96.41801000,NaN
22.63069153,-96.57928000,NaN
22.63545990,-96.55796000,NaN
22.64022827,-96.38068000,NaN
22.64499664,-96.48294000,NaN
22.64976501,-96.47681000,NaN
22.65453339,-96.34629000,NaN
22.65930176,-96.49577000,NaN
22.66407013,-96.53515000,NaN
22.66883850,-96.29308000,NaN
22.67360687,-96.16264000,NaN
22.67837524,-96.26112000,NaN
22.68314362,-96.17625000,NaN
22.68791199,-96.20156000,NaN
22.69268036,-96.39782000,NaN
22.69744873,-96.30334000,NaN
22.70221710,-96.31834000,NaN
22.70698547,-96.08663000,NaN
22.71175385,-96.12811000,NaN
22.71652222,-96.27042000,NaN
22.72129059,-96.52489000,NaN
22.72605896,-96.49004000,NaN
22.73082733,-96.43927000,NaN
22.73559570,-96.41528000,NaN
22.74036407,-96.48946000,NaN
22.74513245,-96.27509000,NaN
22.74990082,-96.33356000,NaN
22.75466919,-96.40182000,NaN
22.75943756,-96.14138000,NaN
22.76420593,-96.14272000,NaN
22.76897430,-96.17623000,NaN
22.77374268,-96.58212000,NaN
22.77851105,-96.39035000,NaN
22.78327942,-96.28552000,NaN
22.78804779,-96.32239000,NaN
22.79281616,-96.27595000,NaN
22.79758453,-96.34251000,NaN
22.80235291,-96.37900000,NaN
22.80712128,-96.37833000,NaN
22.81188965,-96.76386000,NaN
22.81665802,-96.58425000,NaN
22.82142639,-96.45643000,NaN
22.82619476,-96.35789000,NaN
22.83096313,-96.29505000,NaN
22.83573151,-96.29382000,NaN
22.84049988,-96.36002000,NaN
22.84526825,-96.38947000,NaN
22.85003662,-96.67641000,NaN
22.85480499,-96.36191000,NaN
22.85957336,-96.32420000,NaN
22.86434174,-96.15660000,NaN
22.86911011,-96.32212000,NaN
22.87387848,-96.32381000,NaN
22.87864685,-96.35133000,NaN
22.88341522,-96.24717000,NaN
22.88818359,-96.17350000,NaN
22.89295197,-96.27094000,NaN
22.89772034,-96.23579000,NaN
22.90248871,-96.37561000,NaN
22.90725708,-96.10477000,NaN
22.91202545,-96.22136000,NaN
22.91679382,-96.36594000,NaN
22.92156219,-96.32913000,NaN
22.92633057,-96.43187000,NaN
22.93109894,-96.22405000,NaN
22.93586731,-96.24877000,NaN
22.94063568,-96.70210000,NaN
22.94540405,-96.60366000,NaN
22.95017242,-96.55434000,NaN
22.95494080,-96.33569000,NaN
22.95970917,-96.01651000,NaN
22.96447754,-96.16521000,NaN
22.96924591,-96.15422000,NaN
22.97401428,-96.18307000,NaN
22.97878265,-96.16805000,NaN
22.98355103,-96.21704000,NaN
22.98831940,-96.10052000,NaN
22.99308777,-96.20554000,NaN
22.99785614,-96.24533000,NaN
23.00262451,-96.49482000,NaN
23.00739288,-96.50569000,NaN
23.01216125,-96.48019000,NaN
23.01692963,-96.47842000,NaN
23.02169800,-96.19822000,NaN
23.02646637,-96.17700000,NaN
23.03123474,-96.04895000,NaN
23.03600311,-96.32481000,NaN
23.04077148,-96.45083000,NaN
23.04553986,-96.11442000,NaN
23.05030823,-96.10141000,NaN
23.05507660,-96.34521000,NaN
23.05984497,-96.20094000,NaN
23.06461334,-96.26221000,NaN
23.06938171,-96.42022000,NaN
23.07415009,-96.13692000,NaN
23.07891846,-96.00954000,NaN
23.08368683,-96.02314000,NaN
23.08845520,-96.32361000,NaN
23.09322357,-96.60664000,NaN
23.09799194,-96.26494000,NaN
23.10276031,-96.09008000,NaN
23.10752869,-96.24746000,NaN
23.11229706,-96.00433000,NaN
23.11706543,-96.36208000,NaN
23.12183380,-96.52632000,NaN
23.12660217,-96.16998000,NaN
23.13137054,-96.20827000,NaN
23.13613892,-96.23083000,NaN
23.14090729,-96.22398000,NaN
23.14567566,-96.16386000,NaN
23.15044403,-96.16160000,NaN
23.15521240,-96.20479000,NaN
23.15998077,-96.43656000,NaN
23.16474915,-96.40221000,NaN
23.16951752,-96.03669000,NaN
23.17428589,-96.10793000,NaN
23.17905426,-96.56456000,NaN
23.18382263,-96.23170000,NaN
23.18859100,-96.12760000,NaN
23.19335938,-96.08487000,NaN
23.19812775,-96.10368000,NaN
23.20289612,-96.24592000,NaN
23.20766449,-96.28917000,NaN
23.21243286,-96.06102000,NaN
23.21720123,-96.25861000,NaN
23.22196960,-96.28096000,NaN
23.22673798,-96.08413000,NaN
23.23150635,-96.15874000,NaN
23.23627472,-96.31071000,NaN
23.24104309,-96.20719000,NaN
23.24581146,-95.94839000,NaN
23.25057983,-96.12042000,NaN
23.25534821,-96.12741000,NaN
23.26011658,-96.13548000,NaN
23.26488495,-96.38535000,NaN
23.26965332,-96.10086000,NaN
23.27442169,-96.10648000,NaN
23.27919006,-96.07677000,NaN
23.28395844,-96.38863000,NaN
23.28872681,-96.35606000,NaN
23.29349518,-96.33761000,NaN
23.29826355,-96.15835000,NaN
23.30303192,-96.11897000,NaN
23.30780029,-96.32851000,NaN
23.31256866,-96.15246000,NaN
23.31733704,-96.05790000,NaN
23.32210541,-96.02675000,NaN
23.32687378,-96.02140000,NaN
23.33164215,-96.11665000,NaN
23.33641052,-96.04906000,NaN
23.34117889,-96.13911000,NaN
23.34594727,-95.98106000,NaN
23.35071564,-95.95683000,NaN
23.35548401,-95.87290000,NaN
23.36025238,-96.00102000,NaN
23.36502075,-96.02806000,NaN
23.36978912,-96.00366000,NaN
23.37455750,-96.09541000,NaN
23.37932587,-96.25388000,NaN
23.38409424,-96.04676000,NaN
23.38886261,-95.89566000,NaN
23.39363098,-95.82831000,NaN
23.39839935,-95.94869000,NaN
23.40316772,-96.14626000,NaN
23.40793610,-96.07240000,NaN
23.41270447,-96.08471000,NaN
23.41747284,-96.18394000,NaN
23.42224121,-96.27094000,NaN
23.42700958,-96.10947000,NaN
23.43177795,-96.05219000,NaN
23.43654633,-95.96353000,NaN
23.44131470,-95.99117000,NaN
23.44608307,-95.97298000,NaN
23.45085144,-95.85077000,NaN
23.45561981,-96.16524000,NaN
23.46038818,-96.14131000,NaN
23.46515656,-96.36600000,NaN
23.46992493,-96.09698000,NaN
23.47469330,-96.07575000,NaN
23.47946167,-95.91085000,NaN
23.48423004,-96.28243000,NaN
23.48899841,-96.12106000,NaN
23.49376678,-96.31822000,NaN
23.49853516,-96.23846000,NaN
23.50330353,-96.19408000,NaN
23.50807190,-96.16235000,NaN
23.51284027,-95.94772000,NaN
23.51760864,-96.16814000,NaN
23.52237701,-96.12986000,NaN
23.52714539,-95.92706000,NaN
23.53191376,-96.06698000,NaN
23.53668213,-96.07374000,NaN
23.54145050,-95.86136000,NaN
23.54621887,-95.95488000,NaN
23.55098724,-95.87543000,NaN
23.55575562,-96.09959000,NaN
23.56052399,-96.19956000,NaN
23.56529236,-96.18259000,NaN
23.57006073,-95.87017000,NaN
23.57482910,-95.69548000,NaN
23.57959747,-95.77795000,NaN
23.58436584,-95.98583000,NaN
23.58913422,-95.89833000,NaN
23.59390259,-95.84551000,NaN
23.59867096,-96.08757000,NaN
23.60343933,-96.09833000,NaN
23.60820770,-95.99862000,NaN
23.61297607,-96.11356000,NaN
23.61774445,-96.04338000,NaN
23.62251282,-96.23080000,NaN
23.62728119,-96.20847000,NaN
23.63204956,-96.12311000,NaN
23.63681793,-95.97086000,NaN
23.64158630,-96.16026000,NaN
23.64635468,-96.24252000,NaN
23.65112305,-96.17356000,NaN
23.65589142,-96.11656000,NaN
23.66065979,-96.07081000,NaN
23.66542816,-96.08185000,NaN
23.67019653,-95.96297000,NaN
23.67496490,-96.00681000,NaN
23.67973328,-96.08743000,NaN
23.68450165,-96.01649000,NaN
23.68927002,-96.05824000,NaN
23.69403839,-95.61470000,NaN
23.69880676,-95.94113000,NaN
23.70357513,-96.03245000,NaN
23.70834351,-95.98816000,NaN
23.71311188,-95.93073000,NaN
23.71788025,-96.21729000,NaN
23.72264862,-96.34592000,NaN
23.72741699,-96.33062000,NaN
23.73218536,-96.30392000,NaN
23.73695374,-96.25515000,NaN
23.74172211,-96.08481000,NaN
23.74649048,-95.98161000,NaN
23.75125885,-95.97324000,NaN
23.75602722,-96.17798000,NaN
23.76079559,-96.10445000,NaN
23.76556396,-96.33627000,NaN
23.77033234,-96.10808000,NaN
23.77510071,-95.97543000,NaN
23.77986908,-95.99230000,NaN
23.78463745,-96.04653000,NaN
23.78940582,-96.22083000,NaN
23.79417419,-96.04704000,NaN
23.79894257,-96.09387000,NaN
23.80371094,-96.19923000,NaN
23.80847931,-96.24134000,NaN
23.81324768,-95.89342000,NaN
23.81801605,-95.90665000,NaN
23.82278442,-96.22769000,NaN
23.82755280,-96.05162000,NaN
23.83232117,-95.71088000,NaN
23.83708954,-95.97643000,NaN
23.84185791,-96.02007000,NaN
23.84662628,-96.01632000,NaN
23.85139465,-95.88009000,NaN
23.85616302,-95.84067000,NaN
23.86093140,-95.94042000,NaN
23.86569977,-95.99270000,NaN
23.87046814,-95.81965000,NaN
23.87523651,-95.80348000,NaN
23.88000488,-95.59691000,NaN
23.88477325,-95.76622000,NaN
23.88954163,-95.91005000,NaN
23.89431000,-96.31219000,NaN
23.89907837,-96.16901000,NaN
23.90384674,-95.98877000,NaN
23.90861511,-95.93931000,NaN
23.91338348,-95.92377000,NaN
23.91815186,-96.19978000,NaN
23.92292023,-95.99220000,NaN
23.92768860,-96.06983000,NaN
23.93245697,-96.19077000,NaN
23.93722534,-96.06129000,NaN
23.94199371,-96.33842000,NaN
23.94676208,-96.08198000,NaN
23.95153046,-96.07392000,NaN
23.95629883,-96.09599000,NaN
23.96106720,-96.10361000,NaN
23.96583557,-96.02398000,NaN
23.97060394,-96.09796000,NaN
23.97537231,-95.97424000,NaN
23.98014069,-95.90592000,NaN
23.98490906,-96.13273000,NaN
23.98967743,-96.29528000,NaN
23.99444580,-96.04542000,NaN
23.99921417,-95.94232000,NaN
24.00398254,-95.82951000,NaN
24.00875092,-95.69480000,NaN
24.01351929,-95.90430000,NaN
24.01828766,-95.75484000,NaN
24.02305603,-95.73926000,NaN
24.02782440,-95.82301000,NaN
24.03259277,-95.91489000,NaN
24.03736115,-95.95671000,NaN
